segment	label
2K_dev_1677::span:637:726	-1
2K_dev_832::span:1503:1733	-1
2K_dev_832::span:984:1167	-1
2K_dev_832::span:1321:1343	-1
2K_dev_832::span:857:981	1
2K_dev_832::span:1371:1500	-1
2K_dev_832::span:1170:1318	-1
2K_dev_832::span:1346:1368	-1
2K_dev_1266::span:1401:1464	-1
2K_dev_1266::span:652:937	-1
2K_dev_1266::span:0:118	-1
2K_dev_1266::span:387:469	1
2K_dev_1266::span:995:1175	-1
2K_dev_1266::span:1467:1537	-1
2K_dev_1266::span:152:232	-1
2K_dev_1266::span:472:649	-1
2K_dev_1266::span:121:149	-1
2K_dev_1266::span:235:384	-1
2K_dev_1266::span:940:992	-1
2K_dev_1266::span:1303:1398	-1
2K_dev_1266::span:1178:1300	-1
2K_dev_1266::span:1540:1612	-1
2K_dev_1930::span:145:202	-1
2K_dev_1930::span:690:876	-1
2K_dev_1930::span:879:1008	-1
2K_dev_1930::span:657:687	-1
2K_dev_1930::span:424:574	1
2K_dev_1930::span:294:421	1
2K_dev_1930::span:0:142	-1
2K_dev_1930::span:577:654	-1
2K_dev_1930::span:205:291	-1
2K_dev_119::span:158:192	-1
2K_dev_119::span:117:155	-1
2K_dev_119::span:104:114	-1
2K_dev_464::span:0:120	-1
2K_dev_181::span:1327:1400	-1
2K_dev_181::span:912:1177	-1
2K_dev_181::span:1228:1301	-1
2K_dev_181::span:778:806	-1
2K_dev_181::span:254:406	1
2K_dev_181::span:809:909	-1
2K_dev_181::span:156:251	1
2K_dev_181::span:0:153	-1
2K_dev_181::span:409:452	1
2K_dev_181::span:455:599	-1
2K_dev_181::span:602:775	-1
2K_dev_181::span:1304:1324	-1
2K_dev_181::span:1180:1225	-1
2K_dev_346::span:234:505	-1
2K_dev_346::span:0:231	-1
2K_dev_346::span:768:812	1
2K_dev_346::span:815:927	-1
2K_dev_346::span:508:633	1
2K_dev_346::span:636:765	1
2K_dev_712::span:608:669	1
2K_dev_712::span:1001:1151	-1
2K_dev_712::span:931:998	-1
2K_dev_712::span:0:42	-1
2K_dev_712::span:217:239	-1
2K_dev_712::span:242:282	-1
2K_dev_712::span:382:464	1
2K_dev_712::span:467:605	1
2K_dev_712::span:45:132	-1
2K_dev_712::span:801:848	1
2K_dev_712::span:851:928	-1
2K_dev_712::span:285:379	1
2K_dev_712::span:672:697	1
2K_dev_712::span:700:798	1
2K_dev_712::span:135:214	-1
2K_dev_1548::span:1156:1177	-1
2K_dev_1548::span:674:702	-1
2K_dev_1548::span:1180:1317	-1
2K_dev_1548::span:942:1044	-1
2K_dev_1548::span:705:736	-1
2K_dev_1548::span:1047:1065	-1
2K_dev_1548::span:807:863	-1
2K_dev_1548::span:739:804	-1
2K_dev_1548::span:0:105	-1
2K_dev_1548::span:559:582	1
2K_dev_1548::span:1068:1153	-1
2K_dev_1548::span:208:286	-1
2K_dev_1548::span:866:939	-1
2K_dev_1548::span:486:556	1
2K_dev_1548::span:629:671	-1
2K_dev_1548::span:585:626	-1
2K_dev_1548::span:289:373	-1
2K_dev_1548::span:108:205	-1
2K_dev_1548::span:376:483	1
2K_dev_778::span:296:382	1
2K_dev_1109::span:1165:1323	-1
2K_dev_1109::span:654:721	-1
2K_dev_1109::span:982:1065	-1
2K_dev_1109::span:910:979	-1
2K_dev_1109::span:1326:1398	-1
2K_dev_1109::span:192:325	1
2K_dev_1109::span:456:607	-1
2K_dev_1109::span:1118:1162	-1
2K_dev_1109::span:798:907	-1
2K_dev_1109::span:1068:1115	-1
2K_dev_1109::span:78:189	-1
2K_dev_1109::span:0:75	-1
2K_dev_1109::span:328:453	1
2K_dev_1109::span:610:651	-1
2K_dev_1109::span:724:795	-1
2K_dev_1784::span:80:149	-1
2K_dev_1784::span:276:434	-1
2K_dev_1784::span:152:273	1
2K_dev_1784::span:437:726	-1
2K_dev_1784::span:0:77	-1
2K_dev_402::span:1513:1676	-1
2K_dev_402::span:627:674	1
2K_dev_402::span:874:976	1
2K_dev_402::span:1180:1282	-1
2K_dev_402::span:201:376	-1
2K_dev_402::span:1285:1373	-1
2K_dev_402::span:0:198	-1
2K_dev_402::span:1376:1510	-1
2K_dev_402::span:677:741	1
2K_dev_402::span:379:624	-1
2K_dev_402::span:979:1177	-1
2K_dev_402::span:744:871	1
2K_dev_541::span:1108:1111	-1
2K_dev_541::span:1114:1405	-1
2K_dev_1275::span:659:695	-1
2K_dev_1275::span:801:842	-1
2K_dev_1275::span:698:722	-1
2K_dev_1275::span:0:141	-1
2K_dev_1275::span:541:595	-1
2K_dev_1275::span:725:798	-1
2K_dev_1275::span:382:538	-1
2K_dev_1275::span:244:325	-1
2K_dev_1275::span:845:878	-1
2K_dev_1275::span:881:976	-1
2K_dev_1275::span:144:241	-1
2K_dev_1275::span:328:379	-1
2K_dev_1275::span:598:656	-1
2K_dev_1640::span:0:199	1
2K_dev_1640::span:202:352	-1
2K_dev_1640::span:559:604	-1
2K_dev_1640::span:417:556	-1
2K_dev_1640::span:355:414	-1
2K_dev_1640::span:607:644	-1
2K_dev_193::span:642:712	-1
2K_dev_193::span:0:77	-1
2K_dev_193::span:80:163	-1
2K_dev_193::span:166:270	-1
2K_dev_193::span:273:451	1
2K_dev_193::span:538:605	1
2K_dev_193::span:454:535	1
2K_dev_193::span:608:639	1
2K_dev_778::span:508:613	-1
2K_dev_778::span:425:505	-1
2K_dev_778::span:908:988	-1
2K_dev_778::span:384:395	1
2K_dev_778::span:616:683	-1
2K_dev_778::span:398:422	1
2K_dev_778::span:686:778	-1
2K_dev_778::span:851:905	-1
2K_dev_778::span:781:848	-1
2K_dev_1951::span:427:501	1
2K_dev_1951::span:214:276	-1
2K_dev_1951::span:389:424	1
2K_dev_1951::span:0:211	-1
2K_dev_1951::span:279:386	1
2K_dev_254::span:602:700	1
2K_dev_254::span:822:928	-1
2K_dev_254::span:931:980	-1
2K_dev_254::span:378:451	1
2K_dev_254::span:144:270	-1
2K_dev_254::span:454:505	1
2K_dev_254::span:555:599	1
2K_dev_254::span:753:819	-1
2K_dev_254::span:87:141	-1
2K_dev_254::span:508:552	1
2K_dev_254::span:273:375	-1
2K_dev_254::span:703:750	-1
2K_dev_254::span:0:84	-1
2K_dev_400::span:228:278	-1
2K_dev_400::span:281:396	-1
2K_dev_400::span:577:786	-1
2K_dev_400::span:399:574	1
2K_dev_400::span:0:79	-1
2K_dev_400::span:82:225	-1
2K_dev_1286::span:320:472	-1
2K_dev_1286::span:129:317	1
2K_dev_1286::span:0:126	1
2K_dev_1286::span:475:559	-1
2K_dev_1286::span:562:668	-1
2K_dev_342::span:389:553	-1
2K_dev_342::span:0:155	-1
2K_dev_342::span:158:254	1
2K_dev_342::span:257:282	1
2K_dev_342::span:285:386	1
2K_dev_342::span:556:597	-1
2K_dev_781::span:751:957	-1
2K_dev_781::span:351:393	1
2K_dev_781::span:116:219	-1
2K_dev_781::span:1176:1240	-1
2K_dev_781::span:396:452	1
2K_dev_781::span:0:83	-1
2K_dev_781::span:1243:1304	-1
2K_dev_781::span:510:568	-1
2K_dev_781::span:686:748	-1
2K_dev_781::span:1307:1346	-1
2K_dev_781::span:1067:1173	-1
2K_dev_781::span:455:507	1
2K_dev_781::span:571:683	-1
2K_dev_781::span:86:113	-1
2K_dev_781::span:960:1064	-1
2K_dev_781::span:222:267	1
2K_dev_781::span:270:348	1
2K_dev_740::span:1292:1368	-1
2K_dev_740::span:0:139	-1
2K_dev_740::span:354:430	-1
2K_dev_740::span:337:351	-1
2K_dev_740::span:433:482	1
2K_dev_740::span:1371:1401	-1
2K_dev_740::span:1196:1289	-1
2K_dev_740::span:843:909	-1
2K_dev_740::span:485:790	-1
2K_dev_740::span:1106:1193	-1
2K_dev_740::span:142:334	-1
2K_dev_740::span:912:942	-1
2K_dev_740::span:945:1103	-1
2K_dev_740::span:793:840	-1
2K_dev_285::span:709:759	-1
2K_dev_1246::span:183:265	-1
2K_dev_1246::span:268:340	-1
2K_dev_1246::span:435:559	-1
2K_dev_1246::span:343:432	-1
2K_dev_1246::span:63:180	-1
2K_dev_1246::span:562:676	-1
2K_dev_1246::span:679:783	-1
2K_dev_1246::span:30:60	-1
2K_dev_1246::span:0:27	1
2K_dev_1246::span:786:907	-1
2K_dev_1699::span:795:970	-1
2K_dev_1699::span:185:271	1
2K_dev_1699::span:88:182	-1
2K_dev_1699::span:536:601	-1
2K_dev_1699::span:274:319	1
2K_dev_1699::span:604:792	-1
2K_dev_1699::span:0:85	-1
2K_dev_1699::span:322:533	1
2K_dev_330::span:0:137	-1
2K_dev_460::span:22:225	-1
2K_dev_460::span:228:277	1
2K_dev_460::span:0:19	-1
2K_dev_664::span:372:419	1
2K_dev_664::span:1101:1130	-1
2K_dev_664::span:1390:1439	-1
2K_dev_664::span:695:872	-1
2K_dev_664::span:1013:1098	-1
2K_dev_664::span:554:632	-1
2K_dev_664::span:962:1010	-1
2K_dev_664::span:168:285	1
2K_dev_664::span:0:165	-1
2K_dev_664::span:1317:1387	-1
2K_dev_664::span:906:959	-1
2K_dev_664::span:1226:1314	-1
2K_dev_664::span:422:551	1
2K_dev_664::span:635:692	-1
2K_dev_664::span:1442:1550	-1
2K_dev_664::span:288:369	1
2K_dev_664::span:875:903	-1
2K_dev_664::span:1133:1223	-1
2K_dev_12::span:374:583	-1
2K_dev_12::span:707:815	-1
2K_dev_12::span:355:371	-1
2K_dev_12::span:586:704	-1
2K_dev_2008::span:679:713	-1
2K_dev_2008::span:0:113	-1
2K_dev_2008::span:116:190	-1
2K_dev_2008::span:193:338	1
2K_dev_2008::span:592:676	-1
2K_dev_2008::span:425:460	1
2K_dev_2008::span:341:386	1
2K_dev_2008::span:463:589	1
2K_dev_2008::span:389:422	1
2K_dev_2008::span:716:800	-1
2K_dev_801::span:741:1031	-1
2K_dev_801::span:346:500	-1
2K_dev_801::span:1264:1345	-1
2K_dev_801::span:315:343	-1
2K_dev_801::span:503:637	-1
2K_dev_801::span:252:312	-1
2K_dev_801::span:0:57	1
2K_dev_801::span:1034:1112	-1
2K_dev_801::span:135:249	-1
2K_dev_801::span:60:132	1
2K_dev_801::span:640:738	-1
2K_dev_801::span:1115:1261	-1
2K_dev_393::span:1184:1257	-1
2K_dev_393::span:1260:1297	-1
2K_dev_987::span:205:284	-1
2K_dev_987::span:658:719	-1
2K_dev_987::span:287:397	-1
2K_dev_987::span:400:447	-1
2K_dev_987::span:722:894	-1
2K_dev_987::span:134:202	-1
2K_dev_987::span:614:655	-1
2K_dev_987::span:0:23	1
2K_dev_987::span:897:922	-1
2K_dev_987::span:26:131	1
2K_dev_987::span:450:539	-1
2K_dev_987::span:542:611	-1
2K_dev_1422::span:634:765	-1
2K_dev_1422::span:376:453	-1
2K_dev_1422::span:151:167	-1
2K_dev_1422::span:456:631	-1
2K_dev_1422::span:815:949	-1
2K_dev_1422::span:170:348	-1
2K_dev_1422::span:768:812	-1
2K_dev_1422::span:351:373	-1
2K_dev_1841::span:368:504	-1
2K_dev_1841::span:607:749	-1
2K_dev_1841::span:296:365	-1
2K_dev_1841::span:507:604	-1
2K_dev_1841::span:93:188	1
2K_dev_1841::span:0:90	-1
2K_dev_1841::span:191:293	1
2K_dev_1956::span:168:188	-1
2K_dev_1956::span:0:165	-1
2K_dev_1956::span:374:464	1
2K_dev_1956::span:626:692	-1
2K_dev_1956::span:695:819	-1
2K_dev_1956::span:225:371	1
2K_dev_1956::span:191:222	-1
2K_dev_1956::span:561:623	-1
2K_dev_1956::span:467:558	-1
2K_dev_1883::span:804:880	-1
2K_dev_1883::span:883:954	-1
2K_dev_1660::span:223:349	-1
2K_dev_1660::span:420:505	-1
2K_dev_1660::span:352:417	-1
2K_dev_1660::span:0:68	-1
2K_dev_1660::span:136:220	-1
2K_dev_1660::span:71:96	-1
2K_dev_1660::span:99:133	-1
2K_dev_1225::span:0:87	-1
2K_dev_1225::span:90:161	-1
2K_dev_1225::span:367:405	1
2K_dev_1225::span:164:292	-1
2K_dev_1225::span:295:364	1
2K_dev_868::span:0:90	1
2K_dev_868::span:740:824	-1
2K_dev_868::span:608:737	-1
2K_dev_868::span:976:1140	-1
2K_dev_868::span:827:973	-1
2K_dev_868::span:93:561	-1
2K_dev_868::span:564:605	-1
2K_dev_103::span:273:342	-1
2K_dev_103::span:345:495	-1
2K_dev_103::span:0:50	1
2K_dev_103::span:53:270	-1
2K_dev_833::span:1407:1442	-1
2K_dev_833::span:1445:1550	-1
2K_dev_1923::span:1046:1146	-1
2K_dev_1923::span:76:136	-1
2K_dev_1923::span:587:783	-1
2K_dev_1923::span:194:352	-1
2K_dev_1923::span:786:1043	-1
2K_dev_1923::span:0:73	-1
2K_dev_1923::span:139:191	1
2K_dev_1923::span:355:584	-1
2K_dev_476::span:63:110	1
2K_dev_476::span:0:22	1
2K_dev_476::span:25:60	1
2K_dev_1377::span:206:252	1
2K_dev_1377::span:1072:1243	-1
2K_dev_1377::span:304:475	1
2K_dev_1377::span:255:301	1
2K_dev_1377::span:0:110	-1
2K_dev_1377::span:966:997	-1
2K_dev_1377::span:753:963	-1
2K_dev_1377::span:1000:1038	-1
2K_dev_1377::span:585:655	1
2K_dev_1377::span:113:203	-1
2K_dev_1377::span:1246:1279	-1
2K_dev_1377::span:1041:1069	-1
2K_dev_1377::span:658:750	1
2K_dev_1377::span:478:582	1
2K_dev_93::span:79:187	-1
2K_dev_93::span:190:253	-1
2K_dev_93::span:0:76	1
2K_dev_1831::span:479:518	1
2K_dev_1831::span:92:207	1
2K_dev_1831::span:241:414	1
2K_dev_1831::span:210:238	1
2K_dev_1831::span:0:89	-1
2K_dev_1831::span:417:476	1
2K_dev_1831::span:734:898	-1
2K_dev_1831::span:521:731	-1
2K_dev_1996::span:386:489	-1
2K_dev_1996::span:525:575	-1
2K_dev_1996::span:68:104	-1
2K_dev_1996::span:239:383	1
2K_dev_1996::span:107:131	1
2K_dev_1996::span:134:236	1
2K_dev_1996::span:578:659	-1
2K_dev_1996::span:492:522	-1
2K_dev_1996::span:662:742	-1
2K_dev_1996::span:0:65	-1
2K_dev_937::span:0:65	-1
2K_dev_937::span:804:960	-1
2K_dev_937::span:277:355	-1
2K_dev_937::span:963:998	1
2K_dev_937::span:619:801	-1
2K_dev_937::span:91:274	-1
2K_dev_937::span:358:616	-1
2K_dev_937::span:1001:1135	1
2K_dev_937::span:68:88	-1
2K_dev_937::span:1138:1230	1
2K_dev_689::span:219:356	-1
2K_dev_689::span:905:983	-1
2K_dev_689::span:359:445	1
2K_dev_689::span:145:216	-1
2K_dev_689::span:0:142	-1
2K_dev_689::span:675:752	-1
2K_dev_689::span:448:535	1
2K_dev_689::span:755:902	-1
2K_dev_689::span:538:672	1
2K_dev_1116::span:915:1035	-1
2K_dev_1116::span:1038:1149	-1
2K_dev_1251::span:1637:1747	-1
2K_dev_1251::span:1526:1634	-1
2K_dev_1251::span:798:956	-1
2K_dev_1251::span:230:338	1
2K_dev_1251::span:183:227	-1
2K_dev_1251::span:341:458	1
2K_dev_1251::span:461:498	1
2K_dev_1251::span:959:1123	-1
2K_dev_1251::span:1126:1212	-1
2K_dev_1251::span:534:657	-1
2K_dev_1251::span:1300:1460	-1
2K_dev_1251::span:501:531	-1
2K_dev_1251::span:1463:1523	-1
2K_dev_1251::span:88:180	-1
2K_dev_1251::span:660:795	-1
2K_dev_1251::span:1215:1297	-1
2K_dev_1251::span:0:85	-1
2K_dev_1903::span:0:64	1
2K_dev_201::span:1354:1421	-1
2K_dev_201::span:1266:1351	-1
2K_dev_201::span:1575:1599	-1
2K_dev_201::span:1445:1572	-1
2K_dev_201::span:1602:1672	-1
2K_dev_201::span:1424:1442	-1
2K_dev_1794::span:356:461	-1
2K_dev_1794::span:681:744	-1
2K_dev_1794::span:623:678	1
2K_dev_1794::span:1304:1407	-1
2K_dev_1794::span:983:1121	-1
2K_dev_1794::span:747:814	-1
2K_dev_1794::span:312:353	-1
2K_dev_1794::span:1251:1301	-1
2K_dev_1794::span:464:620	-1
2K_dev_1794::span:817:878	-1
2K_dev_1794::span:269:309	-1
2K_dev_1794::span:1124:1248	-1
2K_dev_1794::span:881:980	-1
2K_dev_25::span:522:567	1
2K_dev_25::span:570:637	1
2K_dev_1498::span:641:782	1
2K_dev_1498::span:1284:1325	-1
2K_dev_1498::span:785:866	-1
2K_dev_1498::span:869:1006	-1
2K_dev_1498::span:1074:1089	-1
2K_dev_1498::span:533:543	1
2K_dev_1498::span:1092:1125	-1
2K_dev_1498::span:546:638	1
2K_dev_1498::span:1009:1040	-1
2K_dev_1498::span:1043:1071	-1
2K_dev_1498::span:1128:1281	-1
2K_dev_494::span:1641:1731	-1
2K_dev_494::span:1270:1400	-1
2K_dev_494::span:1181:1267	-1
2K_dev_494::span:1047:1178	-1
2K_dev_494::span:1734:1839	-1
2K_dev_494::span:1501:1594	-1
2K_dev_494::span:1403:1438	-1
2K_dev_494::span:1441:1498	-1
2K_dev_494::span:1842:1934	-1
2K_dev_494::span:1597:1638	-1
2K_dev_1851::span:482:518	1
2K_dev_1851::span:521:641	1
2K_dev_1851::span:667:723	-1
2K_dev_1851::span:401:479	1
2K_dev_1851::span:774:842	-1
2K_dev_1851::span:726:771	-1
2K_dev_1851::span:644:664	-1
2K_dev_1346::span:510:635	1
2K_dev_1346::span:99:343	-1
2K_dev_1346::span:638:800	1
2K_dev_1346::span:0:96	-1
2K_dev_1346::span:996:1052	-1
2K_dev_1346::span:1229:1333	-1
2K_dev_1346::span:803:993	-1
2K_dev_1346::span:1055:1226	-1
2K_dev_1346::span:1336:1431	-1
2K_dev_1346::span:346:507	-1
2K_dev_1223::span:268:315	1
2K_dev_267::span:826:889	-1
2K_dev_267::span:892:983	-1
2K_dev_267::span:468:544	1
2K_dev_267::span:741:823	-1
2K_dev_267::span:356:409	1
2K_dev_267::span:986:1069	-1
2K_dev_267::span:1113:1225	-1
2K_dev_267::span:547:738	-1
2K_dev_267::span:1072:1110	-1
2K_dev_267::span:230:353	1
2K_dev_267::span:0:105	-1
2K_dev_267::span:412:465	1
2K_dev_267::span:108:227	-1
2K_dev_279::span:434:468	1
2K_dev_279::span:495:520	1
2K_dev_279::span:471:492	1
2K_dev_887::span:660:726	-1
2K_dev_887::span:64:141	-1
2K_dev_887::span:602:628	-1
2K_dev_887::span:19:61	1
2K_dev_887::span:0:16	1
2K_dev_887::span:403:511	-1
2K_dev_887::span:580:599	-1
2K_dev_887::span:514:539	-1
2K_dev_887::span:542:577	-1
2K_dev_887::span:144:400	-1
2K_dev_887::span:631:657	-1
2K_dev_262::span:68:163	1
2K_dev_262::span:166:323	-1
2K_dev_262::span:891:935	-1
2K_dev_262::span:528:577	-1
2K_dev_262::span:776:842	-1
2K_dev_262::span:580:622	-1
2K_dev_262::span:625:773	-1
2K_dev_262::span:326:402	-1
2K_dev_262::span:0:65	-1
2K_dev_262::span:405:525	-1
2K_dev_262::span:845:888	-1
2K_dev_1002::span:869:875	1
2K_dev_1546::span:298:413	1
2K_dev_1546::span:0:74	-1
2K_dev_1546::span:1225:1347	-1
2K_dev_1546::span:691:761	-1
2K_dev_1546::span:532:634	1
2K_dev_1546::span:968:1095	-1
2K_dev_1546::span:1098:1222	-1
2K_dev_1546::span:416:529	1
2K_dev_1546::span:104:201	-1
2K_dev_1546::span:204:295	-1
2K_dev_1546::span:637:688	-1
2K_dev_1546::span:77:101	-1
2K_dev_1546::span:1405:1565	-1
2K_dev_1546::span:1350:1402	-1
2K_dev_1546::span:764:965	-1
2K_dev_78::span:604:611	-1
2K_dev_78::span:737:786	-1
2K_dev_78::span:614:702	-1
2K_dev_78::span:705:734	-1
2K_dev_1015::span:2098:2221	-1
2K_dev_1015::span:2224:2274	-1
2K_dev_1711::span:309:363	-1
2K_dev_1711::span:51:213	-1
2K_dev_1711::span:216:306	1
2K_dev_1711::span:0:48	-1
2K_dev_1711::span:366:392	-1
2K_dev_1658::span:225:400	1
2K_dev_1658::span:587:650	-1
2K_dev_1658::span:989:1018	-1
2K_dev_1658::span:763:829	-1
2K_dev_1658::span:403:453	-1
2K_dev_1658::span:0:95	-1
2K_dev_1658::span:98:222	1
2K_dev_1658::span:653:760	-1
2K_dev_1658::span:907:986	-1
2K_dev_1658::span:1021:1066	-1
2K_dev_1658::span:832:904	-1
2K_dev_1658::span:456:584	-1
2K_dev_229::span:960:1255	-1
2K_dev_229::span:167:259	-1
2K_dev_229::span:0:77	-1
2K_dev_229::span:424:582	-1
2K_dev_229::span:392:421	-1
2K_dev_229::span:80:164	-1
2K_dev_229::span:262:272	-1
2K_dev_229::span:275:389	-1
2K_dev_229::span:822:868	-1
2K_dev_229::span:585:819	1
2K_dev_229::span:1258:1336	-1
2K_dev_229::span:1339:1447	-1
2K_dev_229::span:871:957	-1
2K_dev_1171::span:956:1000	-1
2K_dev_1171::span:856:953	-1
2K_dev_1171::span:717:853	-1
2K_dev_1171::span:711:714	-1
2K_dev_607::span:271:403	-1
2K_dev_607::span:42:90	1
2K_dev_607::span:93:169	-1
2K_dev_607::span:0:39	1
2K_dev_607::span:406:475	-1
2K_dev_607::span:172:268	-1
2K_dev_1603::span:508:614	-1
2K_dev_1603::span:715:888	-1
2K_dev_1603::span:0:143	-1
2K_dev_1603::span:146:382	1
2K_dev_1603::span:617:712	-1
2K_dev_1603::span:891:921	-1
2K_dev_1603::span:385:505	-1
2K_dev_291::span:301:327	1
2K_dev_291::span:660:771	-1
2K_dev_291::span:522:622	-1
2K_dev_291::span:93:186	1
2K_dev_291::span:774:852	-1
2K_dev_291::span:625:657	-1
2K_dev_291::span:41:90	-1
2K_dev_291::span:384:453	-1
2K_dev_291::span:0:38	-1
2K_dev_291::span:189:298	1
2K_dev_291::span:330:381	1
2K_dev_291::span:456:519	-1
2K_dev_804::span:146:285	-1
2K_dev_804::span:105:143	-1
2K_dev_804::span:487:530	1
2K_dev_804::span:288:350	-1
2K_dev_804::span:533:591	1
2K_dev_804::span:353:484	-1
2K_dev_804::span:0:102	-1
2K_dev_804::span:594:757	1
2K_dev_1338::span:135:259	1
2K_dev_1338::span:0:76	-1
2K_dev_1338::span:262:361	1
2K_dev_1338::span:441:567	-1
2K_dev_1338::span:79:132	-1
2K_dev_1338::span:570:606	-1
2K_dev_1338::span:364:438	1
2K_dev_1338::span:609:708	-1
2K_dev_1696::span:0:104	-1
2K_dev_1696::span:565:660	1
2K_dev_1696::span:471:562	-1
2K_dev_1696::span:185:306	-1
2K_dev_1696::span:377:468	-1
2K_dev_1696::span:107:133	-1
2K_dev_1696::span:663:800	-1
2K_dev_1696::span:136:182	-1
2K_dev_1696::span:309:331	-1
2K_dev_1696::span:334:374	-1
2K_dev_1395::span:512:540	1
2K_dev_1395::span:704:765	-1
2K_dev_1395::span:921:970	-1
2K_dev_1395::span:607:646	-1
2K_dev_1395::span:649:701	-1
2K_dev_1395::span:973:1032	-1
2K_dev_1395::span:557:604	-1
2K_dev_1395::span:543:554	-1
2K_dev_1395::span:856:883	-1
2K_dev_1395::span:886:918	-1
2K_dev_1395::span:768:853	-1
2K_dev_2005::span:219:285	-1
2K_dev_2005::span:35:59	1
2K_dev_2005::span:0:32	1
2K_dev_2005::span:117:216	-1
2K_dev_2005::span:62:114	-1
2K_dev_12::span:239:353	-1
2K_dev_12::span:0:55	-1
2K_dev_12::span:58:132	-1
2K_dev_12::span:135:216	1
2K_dev_12::span:219:236	-1
2K_dev_1164::span:833:937	1
2K_dev_1164::span:0:171	-1
2K_dev_1164::span:1101:1217	-1
2K_dev_1164::span:1220:1290	-1
2K_dev_1164::span:303:385	-1
2K_dev_1164::span:1293:1543	-1
2K_dev_1164::span:940:1098	-1
2K_dev_1164::span:730:830	-1
2K_dev_1164::span:642:727	-1
2K_dev_1164::span:174:300	-1
2K_dev_1164::span:515:639	-1
2K_dev_1164::span:388:512	-1
2K_dev_272::span:0:137	1
2K_dev_272::span:140:318	-1
2K_dev_272::span:321:462	-1
2K_dev_272::span:787:829	-1
2K_dev_272::span:527:743	-1
2K_dev_272::span:950:1026	-1
2K_dev_272::span:903:947	-1
2K_dev_272::span:746:784	-1
2K_dev_272::span:465:524	-1
2K_dev_272::span:1029:1083	-1
2K_dev_272::span:832:900	-1
2K_dev_376::span:54:117	-1
2K_dev_376::span:120:221	-1
2K_dev_376::span:0:51	-1
2K_dev_1010::span:1117:1194	-1
2K_dev_1010::span:0:232	-1
2K_dev_1010::span:1006:1114	-1
2K_dev_1010::span:294:322	-1
2K_dev_1010::span:325:425	-1
2K_dev_1010::span:901:1003	-1
2K_dev_1010::span:428:678	1
2K_dev_1010::span:272:291	-1
2K_dev_1010::span:819:898	-1
2K_dev_1010::span:1197:1387	-1
2K_dev_1010::span:681:816	-1
2K_dev_1010::span:235:269	-1
2K_dev_1572::span:92:273	1
2K_dev_1572::span:276:330	-1
2K_dev_1572::span:333:514	-1
2K_dev_1572::span:0:89	1
2K_dev_499::span:806:1017	-1
2K_dev_499::span:705:736	-1
2K_dev_499::span:326:416	-1
2K_dev_499::span:616:702	-1
2K_dev_499::span:419:613	-1
2K_dev_499::span:739:803	-1
2K_dev_499::span:91:114	1
2K_dev_499::span:117:155	1
2K_dev_499::span:158:277	1
2K_dev_499::span:0:88	1
2K_dev_499::span:280:323	-1
2K_dev_616::span:81:238	1
2K_dev_616::span:363:406	-1
2K_dev_616::span:316:360	1
2K_dev_616::span:241:313	1
2K_dev_616::span:514:616	-1
2K_dev_616::span:0:78	-1
2K_dev_616::span:447:464	-1
2K_dev_616::span:467:511	-1
2K_dev_616::span:409:444	-1
2K_dev_1103::span:271:390	-1
2K_dev_1103::span:109:268	1
2K_dev_1103::span:0:106	-1
2K_dev_1313::span:978:988	-1
2K_dev_1313::span:991:1114	-1
2K_dev_660::span:157:191	-1
2K_dev_1112::span:227:321	-1
2K_dev_1112::span:509:588	-1
2K_dev_1112::span:620:707	-1
2K_dev_1112::span:710:747	-1
2K_dev_1112::span:790:1024	-1
2K_dev_1112::span:1027:1077	-1
2K_dev_1112::span:1080:1217	-1
2K_dev_1112::span:185:224	-1
2K_dev_1112::span:591:617	1
2K_dev_1112::span:1220:1305	-1
2K_dev_1112::span:324:506	-1
2K_dev_1112::span:750:787	-1
2K_dev_1681::span:786:860	-1
2K_dev_1681::span:0:40	-1
2K_dev_1681::span:356:402	-1
2K_dev_1681::span:702:729	-1
2K_dev_1681::span:405:451	-1
2K_dev_1681::span:43:207	1
2K_dev_1681::span:313:353	-1
2K_dev_1681::span:476:511	-1
2K_dev_1681::span:642:699	-1
2K_dev_1681::span:454:473	-1
2K_dev_1681::span:514:639	-1
2K_dev_1681::span:210:310	-1
2K_dev_1681::span:863:906	-1
2K_dev_1681::span:732:783	-1
2K_dev_1360::span:666:693	-1
2K_dev_1360::span:910:996	-1
2K_dev_1360::span:696:731	-1
2K_dev_1360::span:573:663	-1
2K_dev_1360::span:734:907	-1
2K_dev_1360::span:498:570	-1
2K_dev_829::span:655:697	-1
2K_dev_829::span:520:609	-1
2K_dev_829::span:612:652	-1
2K_dev_829::span:156:245	-1
2K_dev_829::span:248:288	-1
2K_dev_829::span:0:153	1
2K_dev_829::span:291:406	-1
2K_dev_829::span:700:735	-1
2K_dev_829::span:409:517	-1
2K_dev_829::span:738:798	-1
2K_dev_2042::span:1112:1293	-1
2K_dev_544::span:0:25	-1
2K_dev_544::span:1025:1081	-1
2K_dev_544::span:315:384	-1
2K_dev_544::span:248:312	1
2K_dev_544::span:582:635	-1
2K_dev_544::span:1205:1267	-1
2K_dev_544::span:638:815	-1
2K_dev_544::span:1084:1202	-1
2K_dev_544::span:818:1022	-1
2K_dev_544::span:28:245	-1
2K_dev_544::span:387:464	-1
2K_dev_544::span:467:579	-1
2K_dev_1557::span:0:59	1
2K_dev_65::span:309:348	-1
2K_dev_65::span:228:306	1
